"","permno","pilu","date","cumret"
"637",498,11,2018-08-28,0.949639302268171
"638",498,12,2018-10-30,1.01489958418858
"639",498,19,2018-04-25,0.964128154839369
"640",501,1,2016-04-21,0.979894721547274
"641",502,1,2016-03-10,0.9593430718237
"642",502,4,2016-10-27,0.997754158816917
"643",502,6,2017-04-26,0.960946018191604
"644",502,7,2017-08-18,1.00816916138853
"645",502,8,2017-10-18,0.979303431683749
"646",502,9,2018-03-30,1.0020209015149
"647",502,11,2018-08-29,0.98897322808364
"648",502,12,2018-10-26,1.06770171309119
"649",503,2,2016-04-29,1.18067326657298
"650",503,3,2016-08-24,0.962523436690629
"651",503,12,2018-10-31,0.998101684430172
"652",505,4,2016-10-31,0.915966423573726
"653",505,5,2017-04-28,0.972592602745495
"654",505,7,2017-08-25,1.02047617187811
"655",505,8,2017-10-31,0.900439941999393
"656",505,9,2018-04-04,1.038579
"657",505,10,2018-04-16,1.110109
"658",505,11,2018-08-17,1.00176754157692
"659",505,12,2018-10-23,0.983204558994837
"660",505,19,2018-04-13,0.888361514557207
"661",507,1,2016-03-30,1.05100587511361
"662",507,2,2016-04-26,0.976766214593804
"663",507,3,2016-08-30,0.993333141196964
"664",507,4,2016-10-31,0.988441091761442
"665",507,5,2017-04-13,1.40843138718744
"666",507,6,2017-04-28,0.978889526436701
"667",507,7,2017-08-29,0.970935315787911
"668",507,9,2018-03-20,0.968717307623316
"669",507,11,2018-08-28,0.995494447957837
"670",510,1,2016-04-15,1.01478379851624
"671",510,4,2016-10-27,0.975780132355434
"672",510,5,2017-03-31,0.924465508653564
"673",510,6,2017-04-20,1.01099959020595
"674",510,7,2017-08-17,1.00929178691745
"675",510,8,2017-10-31,0.969531611989063
"676",510,9,2018-04-04,1.00005310815309
"677",510,10,2018-04-27,0.988720670574283
"678",510,11,2018-08-17,0.948734828161118
"679",510,12,2018-10-25,1.01851923181397
"680",513,1,2016-03-25,1.03176560409685
"681",513,2,2016-04-22,0.975745676043549
"682",513,4,2016-10-26,0.960953821096155
"683",513,6,2017-04-28,0.977544770013671
"684",513,7,2017-08-23,1.0086058185317
"685",513,8,2017-10-26,1.01505225917832
"686",513,10,2018-04-24,0.92354524954311
"687",513,12,2018-10-26,0.995684372900452
"688",514,1,2016-03-10,0.868442506978432
"689",514,2,2016-04-21,0.981568046534595
"690",514,3,2016-08-15,1.00818715167102
"691",514,4,2016-10-27,0.96902150684824
"692",514,6,2017-04-20,0.889352628832694
"693",514,8,2017-10-18,0.994830760582671
"694",514,10,2018-04-19,0.957650014632088
"695",514,11,2018-08-06,0.891698981081725
"696",514,12,2018-10-25,1.00934141638535
"697",519,1,2016-03-15,0.990642205383207
"698",519,2,2016-04-22,0.915165764703993
"699",519,3,2016-08-26,0.966925779157527
"700",519,4,2016-10-31,0.967033741019468
"701",519,5,2017-04-26,0.892241857802565
"702",519,7,2017-08-28,0.955033635263148
"703",519,8,2017-10-27,0.992494038909146
"704",519,9,2018-04-18,1.04583560456226
"705",519,10,2018-04-26,0.957599268090872
"706",519,11,2018-08-14,1.03546527893973
"707",519,12,2018-10-26,1.0383902736501
"708",519,19,2018-04-20,0.96129
"709",520,1,2016-04-12,1.14671870269673
"710",520,2,2016-04-29,0.997857321609196
"711",520,3,2016-08-30,0.980964507577333
"712",520,5,2017-03-20,0.982695132922012
"713",520,6,2017-04-26,0.852474135493046
"714",520,7,2017-08-31,0.983622423370517
"715",520,8,2017-10-31,0.929889296635299
"716",520,9,2018-04-19,1.005339038044
"717",520,10,2018-04-27,0.982706617285
"718",520,11,2018-08-30,0.948919337194973
"719",520,12,2018-10-31,0.970825713901113
"720",520,19,2018-04-25,0.990501123050387
"721",521,1,2016-03-25,1.00622055439548
"722",521,2,2016-04-28,1.00683665101069
"723",521,3,2016-07-29,1.04426266618769
"724",521,4,2016-10-18,1.02447952922285
"725",521,5,2017-03-30,0.93977638353343
"726",521,6,2017-04-18,0.960507076034355
"727",521,7,2017-08-10,0.972039631682829
"728",521,8,2017-10-18,0.989966983699859
"729",521,9,2018-03-30,1.00822435243388
"730",521,10,2018-04-18,1.01302988200475
"731",521,11,2018-08-15,0.977712441823208
"732",521,12,2018-10-18,0.929162697252334
"733",524,4,2016-10-31,0.968661829019958
"734",524,7,2017-08-31,0.984756839510313
"735",524,8,2017-10-31,0.988141704673228
"736",524,9,2018-04-18,1.07292953480186
"737",524,11,2018-08-30,0.972662018614774
"738",524,12,2018-10-31,1.02145945757478
"739",525,1,2016-04-19,0.954377402480254
"740",525,3,2016-08-02,1.08355748996618
"741",525,4,2016-10-25,1.00121871847437
"742",525,5,2017-03-28,0.964778049854484
"743",525,7,2017-08-15,0.949023013581433
"744",525,8,2017-10-31,1.0253345950642
"745",525,9,2018-04-10,0.977225045726402
"746",525,11,2018-08-16,0.994485486961868
"747",528,1,2016-03-29,0.947249602480208
"748",528,3,2016-08-30,0.987216170098381
"749",528,5,2017-03-30,1.02928775170966
"750",528,7,2017-08-29,0.993836690382311
"751",528,8,2017-10-31,1.00452001858478
"752",528,9,2018-04-03,1.04115659594341
"753",528,11,2018-08-30,0.956960375851312
"754",528,12,2018-10-30,0.933859556179697
"755",529,1,2016-03-30,0.99411370716527
"756",529,2,2016-04-12,1.06612665901764
"757",529,3,2016-08-31,0.975128954082416
"758",529,4,2016-10-28,1.03486305857755
"759",529,5,2017-03-30,0.997863122742332
"760",529,6,2017-04-28,0.980706393107765
"761",529,7,2017-08-31,1.01218016376282
"762",529,9,2018-04-20,1.01186054650126
"763",529,11,2018-08-29,0.980272676054612
"764",529,12,2018-10-31,1.02566115932793
"765",531,2,2016-04-29,0.997925249818022
"766",531,6,2017-04-28,0.95855020709717
"767",531,10,2018-04-27,0.971949942069651
"768",532,1,2016-03-29,0.989178887424513
"769",532,3,2016-08-30,1.00847949465643
"770",532,4,2016-10-28,0.9828770953259
"771",532,5,2017-04-13,1.10091740849156
"772",532,7,2017-08-31,1.00270430493011
"773",532,8,2017-10-31,0.949771023360506
"774",532,9,2018-04-19,0.980423
"775",532,10,2018-04-26,0.959416
"776",532,11,2018-08-27,0.984564867826743
"777",532,12,2018-10-25,1.04219078604824
"778",532,19,2018-04-26,0.983943933154429
"779",533,1,2016-04-11,1.14051601732942
"780",533,2,2016-04-27,0.97408928420293
"781",533,6,2017-04-28,1.0108921846331
"782",533,7,2017-08-24,0.989392865116836
"783",533,10,2018-04-25,0.915359609033081
"784",533,12,2018-10-31,0.965305010741286
"785",534,1,2016-03-22,1.04022229042811
"786",534,2,2016-04-28,1.0025001438341
"787",534,4,2016-10-31,0.934322052040626
"788",534,5,2017-02-28,1.07808159836395
"789",534,6,2017-04-28,0.953357935529424
"790",534,7,2017-08-16,0.974596552509003
"791",534,11,2018-08-03,1.04072241534913
"792",536,2,2016-04-29,1.0053794042832
"793",536,3,2016-08-12,1.05495648227892
"794",536,5,2017-03-21,1.01739743765598
"795",536,7,2017-08-09,0.987202806520047
"796",536,10,2018-04-27,0.974208558405601
"797",536,11,2018-08-14,1.01350036579317
"798",536,12,2018-10-30,1.06213190750009
"799",538,1,2016-04-19,0.996070165058498
"800",538,2,2016-04-27,0.991644870665724
"801",538,3,2016-04-20,0.999542
"802",538,7,2017-08-24,0.992667497750633
"803",538,8,2017-10-31,1.03290710345823
"804",538,9,2018-04-12,1.00809203567032
"805",541,1,2016-03-28,1.02814504485586
"806",541,2,2016-04-28,0.982832187341762
"807",541,3,2016-08-25,0.966548489547816
"808",541,4,2016-10-27,0.973049650734923
"809",541,5,2017-03-30,1.04878358207601
"810",541,6,2017-04-28,0.971599768963578
"811",541,7,2017-08-25,0.981391469919034
"812",541,8,2017-10-26,1.01084643186826
"813",541,9,2018-03-30,1.02352135306548
"814",541,11,2018-08-30,0.993354180323456
"815",541,12,2018-10-26,1.00437449251699
"816",543,1,2016-03-30,1.03776925381369
"817",543,3,2016-08-31,0.960144552104899
"818",543,4,2016-10-28,1.01593687061619
"819",543,5,2017-04-06,1.01428828138762
"820",543,7,2017-08-31,0.997847538225622
"821",543,8,2017-10-31,0.989228701379562
"822",543,10,2018-04-24,0.954651861295973
"823",543,12,2018-10-31,1.03806675234695
"824",544,1,2016-04-21,0.954641653152
"825",544,2,2016-04-29,1.001395094019
"826",544,3,2016-04-27,1.01128314300741
"827",544,4,2016-10-28,1.02841255268899
"828",544,5,2017-04-19,0.948856845507273
"829",544,6,2017-04-28,0.975130235952324
"830",544,10,2018-04-20,0.967928285316432
"831",545,1,2016-04-19,0.996207
"832",545,2,2016-04-26,0.988235
"833",545,3,2016-08-31,0.96064636107674
"834",545,4,2016-10-26,1.02063624902965
"835",545,5,2017-01-24,1.01845107326623
"836",545,6,2017-04-20,0.940809768932699
"837",545,7,2017-08-24,0.975409669116547
"838",545,8,2017-10-31,0.965277070419581
"839",545,9,2018-04-18,1.0010877431868
"840",545,10,2018-04-26,0.944667558018232
"841",545,19,2018-04-20,0.98342275086
"842",546,4,2016-10-27,1.01966705083647
"843",546,7,2017-08-31,0.916760554474067
"844",546,8,2017-10-25,1.11428508292114
"845",546,9,2018-04-10,0.973439
"846",546,10,2018-04-17,1.008734
"847",546,11,2018-08-07,0.991017996602757
"848",546,12,2018-10-23,1.06001909642627
"849",546,19,2018-04-17,1.04236099399079
"850",547,1,2016-04-15,1.04204070847733
"851",547,5,2017-03-31,1.01092675882243
"852",547,6,2017-04-18,0.946579988145492
"853",547,7,2017-08-18,0.921381380154481
"854",547,8,2017-10-24,0.901639232572924
"855",547,9,2017-10-27,1.020735
"856",547,10,2018-04-04,0.985532
"857",547,11,2018-08-24,0.998420856897977
"858",547,19,2018-04-04,1.058358041549
"859",548,5,2017-04-21,0.87087012789146
"860",548,8,2017-10-27,1.01190522662105
"861",550,2,2016-04-29,0.964188112010984
"862",550,4,2016-10-27,0.957586893739974
"863",550,6,2017-04-27,0.923839553135053
"864",550,7,2017-08-31,0.962855307924941
"865",550,8,2017-10-26,0.955288684507754
"866",550,10,2018-04-26,1.02074140080609
"867",550,11,2018-08-29,1.02786233347768
"868",550,12,2018-10-25,1.05489182092057
"869",551,1,2016-03-29,0.974967093136231
"870",551,2,2016-04-26,0.971201598910814
"871",551,3,2016-08-30,1.02217603823023
"872",551,4,2016-10-27,1.00736068058659
"873",551,5,2017-03-28,0.987576793286921
"874",551,6,2017-04-26,0.942377356406785
"875",551,7,2017-08-22,1.02207464911918
"876",551,9,2018-03-30,1.0091347982057
"877",551,11,2018-08-21,0.963377794386156
"878",552,1,2016-03-29,1.01426548421046
"879",552,3,2016-08-23,0.982142854053912
"880",552,4,2016-10-31,1.03110272897061
"881",552,5,2017-03-28,0.969924358624755
"882",552,7,2017-08-29,0.972952452725899
"883",552,8,2017-10-31,0.973821523782465
"884",552,9,2018-03-27,0.99557445454624
"885",552,10,2018-04-27,0.992000989320384
"886",552,11,2018-08-31,0.962272903639736
"887",552,12,2018-10-30,1.06680023229935
"888",553,4,2016-10-27,1.17554458462402
"889",553,5,2017-04-06,0.964132311931871
"890",553,6,2017-04-25,0.953039469307889
"891",553,7,2017-08-16,0.966035231371102
"892",553,8,2017-10-31,1.04621843905283
"893",553,9,2018-03-29,0.983299185334753
"894",553,10,2018-04-27,0.996812844606418
"895",553,11,2018-08-28,0.97414245683569
"896",553,12,2018-10-31,1.01584918902653
"897",555,4,2016-10-26,0.965063001995957
"898",555,5,2017-03-30,0.952561309603115
"899",555,6,2017-04-27,0.96658912810279
"900",555,9,2018-03-29,1.06215642060154
"901",555,10,2018-04-12,0.927499203593813
"902",555,11,2018-08-30,0.992841913427002
"903",555,12,2018-10-24,1.02149847580413
"904",557,3,2016-08-18,0.987876785995155
"905",557,4,2016-10-27,1.01322270589689
"906",557,6,2017-04-28,0.953732160888759
"907",557,8,2017-10-27,1.03867413998176
"908",557,9,2018-03-22,1.0528633029746
"909",557,10,2018-04-26,0.985775013459866
"910",557,11,2018-08-01,1.51936847519352
"911",557,12,2018-10-30,1.01341244352366
"912",559,2,2016-04-20,0.972494909974345
"913",559,3,2016-08-18,0.97952909333155
"914",559,4,2016-10-20,0.986148556929416
"915",559,5,2017-02-28,0.999208197975148
"916",559,8,2017-10-20,0.957214107594704
"917",559,9,2018-03-30,1.02986127063199
"918",559,11,2018-08-29,0.980258956083429
"919",560,1,2016-04-20,1.0108368534835
"920",560,2,2016-04-28,1.01964431189622
"921",560,3,2016-08-26,1.02471681770655
"922",560,6,2017-04-28,1.02712217989246
"923",560,7,2017-08-17,1.01105859515498
"924",560,8,2017-10-20,1.01654482795101
"925",560,9,2018-04-26,1.0749402958241
"926",560,11,2018-08-30,1.03168480039164
"927",560,12,2018-10-18,1.04751759480096
"928",561,2,2016-04-27,0.958744056203311
"929",561,4,2016-10-28,0.991415819002329
"930",561,5,2017-04-13,1.00761284884124
"931",561,6,2017-04-25,0.85970101451621
"932",561,8,2017-10-31,0.949494971504588
"933",561,9,2018-04-10,1.03499389758784
"934",561,11,2018-08-31,0.979295139963366
"935",561,12,2018-10-30,1.00317593721956
"936",563,1,2016-02-26,1.0623752082153
"937",563,2,2016-04-29,0.98141732704902
"938",563,3,2016-08-31,0.96530925738848
"939",563,5,2017-03-07,1.05863237793197
"940",563,7,2017-07-31,0.976272216615315
"941",563,8,2017-10-30,0.982388023639661
"942",563,11,2018-08-30,0.986795077011852
"943",563,12,2018-10-31,1.09118334427701
"944",565,4,2016-10-28,0.96111966835718
"945",565,6,2017-04-28,0.971619484890252
"946",565,7,2017-08-25,0.971755926467731
"947",565,8,2017-10-27,1.011273840159
"948",565,9,2018-03-21,1.0061166888299
"949",565,10,2018-04-25,0.985967904325339
"950",565,11,2018-08-24,0.941785801524821
"951",565,12,2018-10-24,1.02897543527447
"952",566,1,2016-04-26,0.933580289107847
"953",566,3,2016-08-30,0.98940621967148
"954",566,4,2016-10-27,0.938135539172293
"955",566,7,2017-08-30,0.980158761645738
"956",566,8,2017-10-31,1.01544444783059
"957",566,11,2018-08-15,0.989966189468242
"958",566,12,2018-10-25,0.946989815182917
"959",567,1,2016-03-01,0.952095898802668
"960",567,3,2016-08-31,0.918429609133099
"961",567,4,2016-10-28,1.02923611641662
"962",567,5,2017-04-20,0.872433874609112
"963",567,7,2017-08-31,1.02976701235955
"964",567,11,2018-08-31,0.930915536749941
"965",567,12,2018-10-31,1.01612186304426
"966",570,1,2016-04-14,1.02826937920901
"967",570,2,2016-04-28,0.976343921917881
"968",570,3,2016-08-18,0.969386165442415
"969",570,4,2016-10-28,0.962743659015633
"970",570,5,2017-04-13,1.01596355517697
"971",570,6,2017-04-28,0.983851943873338
"972",570,7,2017-08-25,0.991346623534128
"973",570,8,2017-10-27,0.992857695758762
"974",570,9,2018-04-13,0.953893754591448
"975",570,10,2018-04-27,0.99046952051928
"976",570,11,2018-08-24,0.97571801769153
"977",570,12,2018-10-30,1.03541131045489
"978",572,6,2017-04-18,0.93223169717119
"979",572,9,2018-04-03,1.10049808921445
"980",572,10,2018-04-27,0.927525766577351
"981",573,1,2016-04-15,1.04459457455649
"982",573,3,2016-08-31,0.972856579676264
"983",573,7,2017-08-31,0.995228262395399
"984",573,8,2017-10-31,0.965813187765833
"985",573,11,2018-08-31,0.962637744236027
"986",573,12,2018-10-31,1.01713647616526
"987",576,2,2016-04-28,1.0367900046243
"988",576,5,2017-03-03,1.01795283247417
"989",576,6,2017-04-28,1.0143521127851
"990",576,8,2017-10-26,0.989751443728265
"991",576,12,2018-10-26,1.00271037002084
"992",581,1,2016-04-19,1.00746903470605
"993",581,2,2016-04-28,0.986185803228177
"994",581,3,2016-08-25,0.952402428259619
"995",581,4,2016-10-27,1.04335599943641
"996",581,5,2017-04-18,0.993327706527572
"997",581,6,2017-04-28,1.01440625716537
"998",581,7,2017-08-25,1.00941707564346
"999",581,8,2017-10-26,1.03042278613337
"1000",581,9,2018-04-17,1.01654243670967
"1001",581,10,2018-04-27,0.994432885301977
"1002",581,11,2018-08-28,0.981121897848977
"1003",581,12,2018-10-30,1.01471483935264
"1004",582,4,2016-10-28,0.947725024234619
"1005",582,5,2017-03-31,0.987221740911665
"1006",582,6,2017-04-28,0.989106548886803
"1007",582,9,2018-03-13,1.03681701791578
"1008",582,10,2018-04-27,0.974284426726595
"1009",582,11,2018-08-15,1.01369486754181
"1010",585,3,2016-08-19,1.06424556670187
"1011",585,4,2016-10-27,0.962304053556693
"1012",585,5,2017-03-28,0.974484390062543
"1013",585,6,2017-04-25,0.866859447351962
"1014",585,11,2018-08-30,1.01994216171554
"1015",585,12,2018-10-31,1.05060293261578
"1016",586,1,2016-03-29,0.976516491260212
"1017",586,2,2016-04-28,1.0869570192918
"1018",586,3,2016-08-30,0.993522381203329
"1019",586,4,2016-10-31,1.00256847748365
"1020",586,5,2017-04-10,1.00792285910032
"1021",586,6,2017-04-27,0.94901396870706
"1022",586,7,2017-08-25,0.975262155842679
"1023",586,8,2017-10-30,1.02139090115154
"1024",586,9,2018-04-10,0.987188383110952
"1025",586,10,2018-04-27,0.984871074977383
"1026",586,11,2018-08-28,0.892679550166367
"1027",586,12,2018-10-30,1.0288160193949
"1028",587,1,2016-04-27,0.96078185823273
"1029",587,3,2016-08-24,0.988868243947483
"1030",587,4,2016-10-28,0.999965457903278
"1031",587,5,2017-04-28,1.00405527689476
"1032",587,7,2017-08-30,0.936018398070433
"1033",587,8,2017-10-31,0.975031902241886
"1034",587,9,2018-04-27,0.988713919764002
"1035",587,11,2018-08-30,1.02914096329457
"1036",587,12,2018-10-30,1.05078816628751
"1037",589,2,2016-04-27,1.06037917202353
"1038",589,6,2017-04-25,0.917033166924782
"1039",589,7,2017-08-30,0.995437959391079
"1040",589,11,2018-08-23,0.992919468774825
"1041",590,2,2016-04-28,1.06622481698533
"1042",590,3,2016-08-29,0.979698414121875
"1043",590,4,2016-10-27,0.992483751730093
"1044",590,5,2017-03-31,1.05733327473055
"1045",590,6,2017-04-28,0.989332625005389
"1046",590,7,2017-08-29,1.00793786664023
"1047",590,8,2017-10-27,0.997375306971177
"1048",590,11,2018-08-29,1.13371164517254
"1049",590,12,2018-10-30,1.01373659108631
"1050",591,1,2016-04-12,1.025672
"1051",591,2,2016-04-19,0.988235
"1052",591,3,2016-08-16,0.974731381474463
"1053",591,4,2016-10-19,0.998839986613797
"1054",591,7,2017-08-24,1.00000039331409
"1055",591,8,2017-10-25,1.02644723275777
"1056",591,9,2018-03-30,0.994640877878656
"1057",591,10,2018-04-27,0.950142883422905
"1058",591,11,2018-08-28,0.979445605492541
"1059",595,2,2016-04-29,1.02967315396141
"1060",595,3,2016-08-22,1.11614432454369
"1061",595,4,2016-10-31,0.975720258266037
"1062",595,6,2017-04-28,0.912575111360289
"1063",595,7,2017-08-31,0.929003827547701
"1064",595,8,2017-10-31,1.01727119643223
"1065",595,11,2018-08-21,0.967992794610983
"1066",595,12,2018-10-31,1.04741294287496
"1067",597,1,2016-03-22,1.06616280216282
"1068",597,2,2016-04-27,0.921677879628818
"1069",597,3,2016-08-30,1.00829025918711
"1070",597,4,2016-10-27,0.998638649636733
"1071",597,5,2017-04-06,1.01509899108101
"1072",597,6,2017-04-27,0.926396230993573
"1073",597,7,2017-08-29,0.971882075373251
"1074",597,8,2017-10-30,0.950750728643077
"1075",597,11,2018-08-30,0.989367852513721
"1076",597,12,2018-10-30,1.02766116017941
"1077",598,4,2016-10-25,0.998294642202909
"1078",598,5,2017-03-29,0.986441401639263
"1079",598,7,2017-08-29,0.983734269621184
"1080",598,9,2018-04-12,0.962395404950175
"1081",598,11,2018-08-27,0.995702071176188
"1082",598,12,2018-10-30,1.02294454162684
"1083",600,3,2016-08-10,1.00406818268379
"1084",600,4,2016-10-18,0.991149111036899
"1085",600,5,2017-03-29,0.934875350780119
"1086",600,8,2017-10-27,0.999999647903197
"1087",600,9,2018-03-28,0.988682708416828
"1088",600,10,2018-04-18,0.991748604146265
"1089",600,12,2018-10-30,1.03088866203279
"1090",603,1,2016-04-12,0.941994918022238
"1091",603,2,2016-04-29,0.97722857556805
"1092",603,3,2016-08-26,0.970292856357368
"1093",603,4,2016-10-21,1.00324086792903
"1094",603,5,2017-02-28,1.08764093122666
"1095",603,6,2017-04-27,0.927094979913081
"1096",603,7,2017-08-25,0.967911378050488
"1097",603,8,2017-10-27,1.00000013401959
"1098",603,9,2018-04-19,1.050360361047
"1099",603,10,2018-04-27,0.999463734064
"1100",603,12,2018-10-16,0.956939939672927
"1101",603,19,2018-04-25,0.932225934313507
"1102",605,2,2016-04-27,0.946370956933137
"1103",605,3,2016-08-26,1.06716831982148
"1104",605,4,2016-10-28,0.948411780673431
"1105",605,5,2017-03-21,0.975892257059688
"1106",605,6,2017-04-28,1.29233962453021
"1107",605,7,2017-08-29,0.976598351399405
"1108",605,9,2018-04-20,0.997058
"1109",605,10,2018-04-27,1.055489
"1110",605,11,2018-08-17,1.02464137133609
"1111",605,12,2018-10-31,0.997073310331514
"1112",605,19,2018-04-27,0.883578139963231
"1113",606,3,2016-08-31,0.996875297108589
"1114",606,4,2016-10-25,1.04245270540434
"1115",606,5,2017-02-28,0.997359418913422
"1116",606,11,2018-08-31,0.982145686163157
"1117",606,12,2018-10-31,0.92465894065396
"1118",608,1,2016-03-03,1.0422289061185
"1119",608,3,2016-08-16,0.991063171890944
"1120",608,4,2016-10-27,0.98301907365853
"1121",608,5,2017-02-22,0.947653311815324
"1122",608,7,2017-08-01,0.997304870916819
